codigo;nome
0301070105;ATENDIMENTO/ACOMPANHAMENTO INTENSIVO DE PACIENTE EM REABILITACAO FISICA (1 TURNO PACIENTE-DIA - 15 ATENDIMENTOS-MES)
0301070113;TERAPIA FONOAUDIOLOGICA INDIVIDUAL
0301070121;TRATAMENTO INTENSIVO DE PACIENTE EM REABILITACAO FISICA (1 TURNO PACIENTE- DIA - 20 ATENDIMENTOS-MES)
0301070130;TRATAMENTO INTENSIVO DE PACIENTE EM REABILITACAO FISICA (2 TURNOS PACIENTE-DIA - 20 ATENDIMENTOS-MES)
0301070148;TREINO DE ORIENTACAO E MOBILIDADE
0301070156;AVALIACAO MULTIPROFISSIONAL EM DEFICIENCIA VISUAL
0301070164;ATENDIMENTO/ACOMPANHAMENTO EM REABILITACAO VISUAL
0301070172;MANUTENCAO DA PROTESE DE IMPLANTE COCLEAR
0301070180;ACOMPANHAMENTO DE PACIENTE COM PROTESE AUDITIVA ANCORADA NO OSSO
0301070199;ACOMPANHAMENTO DE PACIENTE COM IMPLANTE COCLEAR
0301070202;ESTIMULACAO PRECOCE PARA DESENVOLVIMENTO NEUROPSICOMOTOR
0301070210;REABILITACAO DE PACIENTES POS COVID-19
0301070229;REABILITACAO CARDIORRESPIRATORIA DE PACIENTES POS COVID-19
0301070237;TELEATENDIMENTO/TELEMONITORAMENTO EM REABILITACAO FISICA
0301070245;TELETENDIMENTO/TELEMONITORAMENTO EM REABILITACAO VISUAL
0301070253;TELEATENDIMENTO/TELEMONITORAMENTO EM REABILITACAO AUDITIVA
0301070261;TELEATENDIMENTO/TELEMONITORAMENTO EM REABILITACAO INTELECTUAL
0301070270;MATRICIAMENTO DE EQUIPES DOS OUTROS PONTOS E NIVEIS DA REDE DE ATENCAO A SAUDE PARA ATENCAO A SAUDE DAS PESSOAS COM DEFICIENCIA
0301070288;ALTA POR OBJETIVOS TERAPEUTICOS ALCANCADOS DA REABILITACAO NA ATENCAO ESPECIALIZADA
0301080011;ABORDAGEM COGNITIVA COMPORTAMENTAL DO FUMANTE (POR ATENDIMENTO / PACIENTE)
0301080020;ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080038;ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080046;ACOMPANHAMENTO DE PACIENTE EM SAUDE MENTAL (RESIDENCIA TERAPEUTICA)
0301080143;ATENDIMENTO EM OFICINA TERAPEUTICA I - SAUDE MENTAL
0301080151;ATENDIMENTO EM OFICINA TERAPEUTICA II - SAUDE MENTAL
0301080160;ATENDIMENTO EM PSICOTERAPIA DE GRUPO
0301080178;ATENDIMENTO INDIVIDUAL EM PSICOTERAPIA
0301080194;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080208;ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080216;ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080224;ATENDIMENTO FAMILIAR EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080232;ACOLHIMENTO INICIAL POR CENTRO DE ATENCAO PSICOSSOCIAL
0301080240;ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENCAO PSICOSSOCIAL E/OU FAMILIARES
0301080259;ACOES DE ARTICULACAO DE REDES INTRA E INTERSETORIAIS
0301080267;FORTALECIMENTO DO PROTAGONISMO DE USUARIOS DE CENTRO DE ATENCAO PSICOSSOCIAL E SEUS FAMILIARES
0301080275;PRATICAS CORPORAIS EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080283;PRATICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENCAO PSICOSSOCIAL
0301080291;ATENCAO AS SITUACOES DE CRISE
0301080305;MATRICIAMENTO DE EQUIPES DA ATENCAO BASICA
0301080313;ACOES DE REDUCAO DE DANOS
0301080321;ACOMPANHAMENTO DE SERVICO RESIDENCIAL TERAPEUTICO POR CENTRO DE ATENCAO PSICOSSOCIAL
0301080330;APOIO A SERVICO RESIDENCIAL DE CARATER TRANSITORIO POR CENTRO DE ATENCAO PSICOSSOCIAL
0301080348;ACOES DE REABILITACAO PSICOSSOCIAL
0301080356;PROMOCAO DE CONTRATUALIDADE NO TERRITORIO
0301080364;ACOMPANHAMENTO DE PESSOAS COM NECESSIDADES DECORRENTES DO USO DE ALCOOL, CRACK E OUTRAS DROGAS EM SERVICO RESIDENCIAL DE CARATER TRANSITORIO (COMUNIDADES TERAPEUTICAS).
0301080372;ACOMPANHAMENTO DE PESSOAS ADULTAS COM SOFRIMENTO OU TRANSTORNOS MENTAIS DECORRENTES DO USO DE CRACK, ALCOOL E OUTRAS DROGAS-UNIDADE DE ACOLHIMENTO ADULTO (UAA).
0301080380;ACOMPANHAMENTO DA POPULACAO INFANTO-JUVENIL COM SOFRIMENTO OU TRANSTORNOS MENTAIS DECORRENTES DO USO DE CRACK, ALCOOL E OUTRAS DROGAS-UNIDADE DE ACOLHIMENTO INFANTO-JUVENIL (UAI).
0301080399;MATRICIAMENTO DE EQUIPES DOS PONTOS DE ATENCAO DA URGENCIA E EMERGENCIA, E DOS SERVICOS HOSPITALARES DE REFERENCIA PARA ATENCAO A PESSOAS COM SOFRIMENTO OU TRANSTORNOS MENTAIS E COM NECESSIDADES DE SAUDE DECORRENTE DO USO DE ALCOOL, CRACK E OUTRAS D
0301090017;ATENDIMENTO EM GERIATRIA (1 TURNO)
0301090025;ATENDIMENTO EM GERIATRIA (2 TURNOS)
0301090033;AVALIACAO MULTIDIMENSIONAL DA PESSOA IDOSA
0301100012;ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.
0301100039;AFERICAO DE PRESSAO ARTERIAL
0301100047;CATETERISMO VESICAL DE ALIVIO
0301100055;CATETERISMO VESICAL DE DEMORA
0301100063;CUIDADOS COM ESTOMAS
0301100071;CUIDADOS C/ TRAQUEOSTOMIA
0301100080;DETERMINACAO DE PRESSAO VENOSA CENTRAL (PVC)
0301100098;ENEMA
0301100101;INALACAO / NEBULIZACAO
0301100110;IRRIGACAO VESICAL
0301100128;LAVAGEM GASTRICA
0301100136;ORDENHA MAMARIA
0301100144;OXIGENOTERAPIA POR DIA
0301100152;RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE)
0301100179;SONDAGEM GASTRICA
0301100187;TERAPIA DE REIDRATACAO ORAL
0301100195;ADMINISTRACAO DE MEDICAMENTOS POR VIA ENDOVENOSA
0301100209;ADMINISTRACAO DE MEDICAMENTOS POR VIA INTRAMUSCULAR
0301100217;ADMINISTRACAO DE MEDICAMENTOS POR VIA ORAL
0301100225;ADMINISTRACAO DE MEDICAMENTOS POR VIA SUBCUTANEA (SC)
0301100233;ADMINISTRACAO TOPICA DE MEDICAMENTO(S)
0301100241;ADMINISTRACAO DE PENICILINA PARA TRATAMENTO DE SIFILIS
0301100250;AFERICAO DE TEMPERATURA
0301100268;PREPARACAO PARA O ELETROCARDIOGRAMA
0301100276;CURATIVO ESPECIAL
0301100284;CURATIVO SIMPLES
0301110018;ACOMPANHAMENTO DE PACIENTE MEDIO / GRANDE QUEIMADO
0301110026;ACOMPANHAMENTO DE PACIENTE PEQUENO QUEIMADO
0301120013;ACOMPANHAMENTO DE PACIENTE COM FENILCETONURIA
0301120021;ACOMPANHAMENTO DE PACIENTE COM FIBROSE CISTICA
0301120030;ACOMPANHAMENTO DE PACIENTE COM HEMOGLOBINOPATIAS
0301120048;ACOMPANHAMENTO DE PACIENTE COM HIPOTIREOIDISMO CONGENITO
0301120056;ACOMPANHAMENTO DE PACIENTE POS-CIRURGIA BARIATRICA POR EQUIPE MULTIPROFISSIONAL
0301120064;ACOMPANHAMENTO EM SERVICO DE REFERENCIA EM TRIAGEM NEONATAL (SRTN) - HIPERPLASIA ADRENAL CONGENITA.
0301120072;ACOMPANHAMENTO EM SERVICO DE REFERENCIA DE TRIAGEM NEONATAL (SRTN) PACIENTE COM DEFICIENCIA DE BIOTINIDASE
0301120080;ACOMPANHAMENTO DE PACIENTE PRE-CIRURGIA BARIATRICA POR EQUIPE MULTIPROFISSIONAL
0301130019;AVALIACAO CLINICA E ELETRONICA DE DISPOSITIVO ELETRICO CARDIACO IMPLANTAVEL
0301130035;ACOMPANHAMENTO NO PROCESSO TRANSEXUALIZADO EXCLUSIVAMENTE PARA ATENDIMENTO CLINICO
0301130043;ACOMPANHAMENTO NO PROCESSO TRANSEXUALIZADOR EXCLUSIVO NAS ETAPAS DO PRE E POS-OPERATORIO
0301130051;ACOMPANHAMENTO MULTIPROFISSIONAL EM DRC ESTAGIO 04 PRE DIALISE
0301130060;ACOMPANHAMENTO MULTIPROFISSIONAL EM DRC ESTAGIO 05 PRE DIALISE
0301140014;ATENDIMENTO DE PACIENTE EM CUIDADOS PALIATIVOS
0302010017;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NO PRE/POS CIRURGIAS UROGINECOLOGICAS
0302010025;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES C/ DISFUNCOES UROGINECOLOGICAS
0302010033;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NEONATO
0302020012;ATENDIMENTO FISIOTERAPEUTICO DE PACIENTE COM CUIDADOS PALIATIVOS
0302020020;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE ONCOLOGICO CLINICO
0302020039;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NO PRE E POS CIRURGIA ONCOLOGICA
0302030018;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM ALTERACOES OCULOMOTORAS CENTRAIS C/ COMPROMETIMENTO SISTEMICO
0302030026;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM ALTERACOES OCULOMOTORAS PERIFERICAS
0302040013;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO RESPIRATORIO COM COMPLICACOES SISTEMICAS
0302040021;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO RESPIRATORIO SEM COMPLICACOES SISTEMICAS
0302040030;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO CLINICO CARDIOVASCULAR
0302040048;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE PRE/POS CIRURGIA CARDIOVASCULAR
0302040056;ATENDIMENTO FISIOTERAPEUTICO NAS DISFUNCOES VASCULARES PERIFERICAS
0302040064;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM SINDROME CORONARIANA AGUDA
0302050019;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES NO PRE E POS-OPERATORIO NAS DISFUNCOES MUSCULO ESQUELETICAS
0302050027;ATENDIMENTO FISIOTERAPEUTICO NAS ALTERACOES MOTORAS
0302050035;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES NO PRE E POS-OPERATORIO NAS DISFUNCOES MUSCULO- ESQUELETICAS C/ COMPLICACOES SISTEMICAS
0302060014;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS NEURO-CINETICO-FUNCIONAIS SEM COMPLICACOES SISTEMICAS
0302060022;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTES COM DISTURBIOS NEURO-CINETICO-FUNCIONAIS COM COMPLICACOES SISTEMICAS
0302060030;ATENDIMENTO FISIOTERAPEUTICO NAS DESORDENS DO DESENVOLVIMENTO NEURO MOTOR
0302060049;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE C/ COMPROMETIMENTO COGNITIVO
0302060057;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE NO PRE/POS-OPERATORIO DE NEUROCIRURGIA
0302070010;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE MEDIO QUEIMADO
0302070028;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE GRANDE QUEIMADO
0302070036;ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM SEQUELAS POR QUEIMADURAS (MEDIO E GRANDE QUEIMADOS)
0303010010;TRATAMENTO DE DENGUE CLASSICA
0303010029;TRATAMENTO DE DENGUE HEMORRAGICA
0303010037;TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS
0303010045;TRATAMENTO DE DOENCAS BACTERIANAS ZOONOTICAS
0303010053;TRATAMENTO DE OUTRAS DOENCAS DEVIDAS A PROTOZOARIOS (B55 A B64)
0303010061;TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS
0303010070;TRATAMENTO DE FEBRES POR ARBOVIRUS E FEBRES HEMORRAGICAS VIRAIS
0303010088;TRATAMENTO DE HANSENIASE
0303010096;TRATAMENTO DE HANTAVIROSE
0303010100;TRATAMENTO DE HELMINTIASES (B65 a B83)
0303010118;TRATAMENTO DE HEPATITES VIRAIS
0303010126;TRATAMENTO DE INFECCOES DE TRANSMISSAO PREDOMINANTEMENTE SEXUAL (A50 A A64)
0303010134;TRATAMENTO DE INFECCOES VIRAIS CARACTERIZADAS POR LESOES DE PELE E MUCOSAS (B00 A B09)
0303010142;TRATAMENTO DE INFECCOES VIRAIS DO SISTEMA NERVOSO CENTRAL
0303010150;TRATAMENTO DE MALARIA
0303010169;TRATAMENTO DE MICOSES (B35 A B49)
0303010177;TRATAMENTO DE OUTRAS DOENCAS CAUSADAS POR CLAMIDIAS(A70 A A74)
0303010185;TRATAMENTO DE OUTRAS DOENCAS CAUSADAS POR ESPIROQUETAS (A65 A A69)
0303010193;TRATAMENTO DE OUTRAS DOENCAS CAUSADAS POR VIRUS (B25 A B34)
0303010207;TRATAMENTO DE POLIOMIELITE PARALITICA AGUDA
0303010215;TRATAMENTO DE TUBERCULOSE (A15 A A19)
0303020016;PULSOTERAPIA I (POR APLICACAO)
0303020024;PULSOTERAPIA II (POR APLICACAO)
0303020032;TRATAMENTO DE ANEMIA APLASTICA E OUTRAS ANEMIAS
0303020040;TRATAMENTO DE ANEMIA HEMOLITICA
0303020059;TRATAMENTO DE ANEMIAS NUTRICIONAIS
0303020067;TRATAMENTO DE DEFEITOS DA COAGULACAO PURPURA E OUTRAS AFECCOES HEMORRAGICAS
0303020075;TRATAMENTO DE HEMOFILIAS
0303020083;TRATAMENTO DE OUTRAS DOENCAS DO SANGUE E DOS ORGAOS HEMATOPOIETICOS
0303030011;TRATAMENTO DA FIBROSE CISTICA
0303030020;TRATAMENTO DE DESNUTRICAO
0303030038;TRATAMENTO DE DIABETES MELLITUS
0303030046;TRATAMENTO DE DISTURBIOS METABOLICOS
0303030054;TRATAMENTO DE TRANSTORNOS DA GLANDULA TIREOIDE
0303030062;TRATAMENTO DE TRANSTORNOS DE OUTRAS GLANDULAS ENDOCRINAS
0303030089;TRATAMENTO HORMONAL PREPARATORIO PARA CIRURGIA DE REDESIGNACAO SEXUAL NO PROCESSO TRANSEXUALIZADOR
0303030097;TERAPIA HORMONAL NO PROCESSO TRANSEXUALIZADOR
0303040017;AJUSTE MEDICAMENTOSO DE SITUACOES NEUROLOGICAS AGUDIZADAS
0303040025;INTERNACAO P/ O TRATAMENTO MEDICAMENTOSO DA OSTEOGENESIS IMPERFECTA
0303040033;TRATAMENTO DA MIGRANEA COMPLICADA
0303040041;TRATAMENTO CLINICO DE ABSCESSO CEREBRAL
0303040050;TRATAMENTO CLINICO DE COREIA AGUDA
0303040068;TRATAMENTO CONSERVADOR DA DOR REBELDE DE ORIGEM CENTRAL OU NEOPLASICA
0303040076;TRATAMENTO CONSERVADOR DA HEMORRAGIA CEREBRAL
0303040084;TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO (GRAU LEVE)
0303040092;TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO (GRAU MEDIO)
0303040106;TRATAMENTO CONSERVADOR DE TRAUMATISMO CRANIOENCEFALICO GRAVE
0303040114;TRATAMENTO CONSERVADOR DE TRAUMATISMO RAQUIMEDULAR
0303040122;TRATAMENTO CONSERVADOR DE TUMOR DO SISTEMA NERVOSO CENTRAL
0303040130;TRATAMENTO CLINICO DAS MIELITES / MIELOPATIAS
0303040149;TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO)
0303040157;TRATAMENTO DE COMPLICACOES DA HIDROCEFALIA
0303040165;TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS
0303040173;TRATAMENTO DE DISTROFIAS MUSCULARES
0303040181;TRATAMENTO DE DOENCA DE PARKINSON
0303040190;TRATAMENTO DE DOENCA DOS NEURONIOS MOTORES CENTRAIS C/ OU S/ AMIOTROFIAS
0303040203;TRATAMENTO DE DOENCAS NEURO-DEGENERATIVAS
0303040211;TRATAMENTO DE ENCEFALOPATIA HIPERTENSIVA
0303040220;TRATAMENTO DE ESCLEROSE GENERALIZADA PROGRESSIVA
0303040238;TRATAMENTO DE FRATURA DA COLUNA VERTEBRAL C/ LESAO DA MEDULA ESPINHAL
0303040246;TRATAMENTO DE INTERCORRENCIAS DE DOENCAS NEUROMUSCULARES
0303040254;TRATAMENTO DE MIASTENIA GRAVE
0303040262;TRATAMENTO DE POLINEUROPATIAS
0303040270;TRATAMENTO DE POLIRRADICULONEURITE DESMIELINIZANTE AGUDA
0303040289;TRATAMENTO DE SURTO DE ESCLEROSE MULTIPLA
0303040297;TRATAMENTO DE PROCESSO TOXI-INFECCIOSO DO CEREBRO OU DA MEDULA ESPINHAL
0303040300;TRATAMENTO DO ACIDENTE VASCULAR CEREBRAL ISQUEMICO AGUDO COM USO DE TROMBOLITICO
0303050012;ACOMPANHAMENTO E AVALIACAO DE GLAUCOMA POR FUNDOSCOPIA E TONOMETRIA
0303050020;EXERCICIOS ORTOPTICOS
0303050039;TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (1ª LINHA )
0303050047;TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (2ª LINHA)
0303050055;TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA BINOCULAR (3 ª LINHA)
0303050063;TRATAMENTO OFTALMOLOGICO DE PACIENTE C/ GLAUCOMA MONOCULAR (1ª LINHA )
0303050071;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA MONOCULAR (2ª LINHA)
0303050080;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA MONOCULAR (3ª LINHA)
0303050098;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA COM DISPENSACAO DE ACETAZOLAMIDA MONOCULAR OU BINOCULAR
0303050101;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA COM DISPENSACAO DE PILOCARPINA MONOCULAR
0303050110;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA COM DISPENSACAO DE PILOCARPINA BINOCULAR
0303050136;TRATAMENTO CLINICO DE INTERCORRENCIAS OFTALMOLOGICAS
0303050144;TRATAMENTO CLINICO DE INTERCORRENCIAS OFTALMOLOGICAS DE ORIGEM INFECCIOSA
0303050152;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 2ª LINHA - MONOCULAR
0303050160;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 2ª LINHA - BINOCULAR
0303050179;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 3ª LINHA - MONOCULAR
0303050187;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 1ª LINHA ASSOCIADA A 3ª LINHA - BINOCULAR
0303050195;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 2ª LINHA ASSOCIADA A 3ª LINHA - MONOCULAR
0303050209;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA - 2ª LINHA ASSOCIADA A 3ª LINHA - BINOCULAR
0303050217;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA MONOCULAR- ASSOCIACAO DE 1ª, 2ª E 3ª LINHAS
0303050225;TRATAMENTO OFTALMOLOGICO DE PACIENTE COM GLAUCOMA BINOCULAR - ASSOCIACAO 1ª, 2ª E 3ª LINHAS
0303050233;TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA
0303060018;TRATAMENTO DE ANEURISMA DA AORTA
0303060026;TRATAMENTO DE ARRITMIAS
0303060034;TRATAMENTO DE CARDIOPATIA HIPERTROFICA
0303060042;TRATAMENTO DE CARDIOPATIA ISQUEMICA CRONICA
0303060050;TRATAMENTO DE CHOQUE ANAFILATICO
0303060069;TRATAMENTO DE CHOQUE CARDIOGENICO
0303060077;TRATAMENTO DE CHOQUE HIPOVOLEMICO
0303060085;TRATAMENTO DE COMPLICACOES CARDIACAS POS-CIRURGIA
0303060093;TRATAMENTO DE COMPLICACOES DE DISPOSITIVOS PROTETICOS IMPLANTES E ENXERTOS CARDIACOS E VALVULARES
0303060107;TRATAMENTO DE CRISE HIPERTENSIVA
0303060115;TRATAMENTO DE DOENCA REUMATICA C/ COMPROMETIMENTO CARDIACO
0303060123;TRATAMENTO DE DOENCA REUMATICA S/ CARDITE
0303060131;TRATAMENTO DE EDEMA AGUDO DE PULMAO
0303060140;TRATAMENTO DE EMBOLIA PULMONAR
0303060158;TRATAMENTO DE ENDOCARDITE INFECCIOSA EM PROTESE VALVAR
0303060166;TRATAMENTO DE ENDOCARDITE INFECCIOSA EM VALVULA NATIVA
0303060174;TRATAMENTO DE HIPERTENSAO PULMONAR
0303060182;TRATAMENTO DE HIPERTENSAO SECUNDARIA
0303060190;TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO
0303060204;TRATAMENTO DE INSUFICIENCIA ARTERIAL C/ ISQUEMIA CRITICA
0303060212;TRATAMENTO DE INSUFICIENCIA CARDIACA
0303060220;TRATAMENTO DE LINFADENITES INESPECIFICAS
0303060239;TRATAMENTO DE MIOCARDIOPATIAS
0303060247;TRATAMENTO DE OUTRAS VASCULOPATIAS
0303060255;TRATAMENTO DE PARADA CARDIACA C/ RESSUSCITACAO
0303060263;TRATAMENTO DE PE DIABETICO COMPLICADO
0303060271;TRATAMENTO DE PERICARDITE
0303060280;TRATAMENTO DE SINDROME CORONARIANA AGUDA
0303060298;TRATAMENTO DE TROMBOSE VENOSA PROFUNDA
0303060301;TRATAMENTO DE VARIZES DOS MEMBROS INFERIORES C/ ULCERA
0303070013;DILATACAO DE ESOFAGO C/ OGIVAS SOB VISAO ENDOSCOPICA (POR SESSAO)
0303070021;HEMOPERFUSAO
0303070030;REMOCAO MANUAL DE FECALOMA
0303070048;RETIRADA DE CORPO ESTRANHO DO ESOFAGO
0303070056;RETIRADA DE CORPO ESTRANHO DO ESTOMAGO / DUODENO
0303070064;TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO
0303070072;TRATAMENTO DE DOENCAS DO FIGADO
0303070080;TRATAMENTO DE DOENCAS DO PERITONIO
0303070099;TRATAMENTO DE ENTERITES E COLITES NAO INFECCIOSAS
0303070102;TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO
0303070110;TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO
0303070129;TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS
0303070137;TRATAMENTO DE INTERCORRENCIA CLINICA POS-CIRURGIA BARIATRICA
0303080019;CAUTERIZACAO QUIMICA DE PEQUENAS LESOES
0303080027;DESBASTAMENTO DE CALOSIDADE E/OU MAL PERFURANTE (DESBASTAMENTO)
0303080035;ESFOLIACAO QUIMICA
0303080043;TRATAMENTO DE AFECCOES BOLHOSAS
0303080051;TRATAMENTO DE DERMATITES E ECZEMAS
0303080060;TRATAMENTO DE ESTAFILOCOCCIAS
0303080078;TRATAMENTO DE ESTREPTOCOCCIAS
0303080086;TRATAMENTO DE FARMACODERMIAS
0303080094;TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO
0303080108;FOTOTERAPIA (POR SESSAO)
0303080116;FOTOTERAPIA COM FOTOSSENSIBILIZACAO (POR SESSAO)
0303090014;ARTROCENTESE DE GRANDES ARTICULACOES
0303090022;ARTROCENTESE DE PEQUENAS ARTICULACOES
0303090030;INFILTRACAO DE SUBSTANCIAS EM CAVIDADE SINOVIAL (ARTICULACAO, BAINHA TENDINOSA)
0303090049;INSTALACAO DE TRACAO CUTANEA
0303090073;REVISAO COM TROCA DE APARELHO GESSADO EM MEMBRO INFERIOR
0303090081;REVISAO COM IMOBILIZACAO NAO GESSADA EM LESAO DA COLUNA VERTEBRAL
0303090090;REVISAO COM TROCA DE APARELHO GESSADO EM MEMBRO SUPERIOR
0303090111;REVISAO COM TROCA DE APARELHO GESSADO EM LESAO DA COLUNA VERTEBRAL
0303090120;TRATAMENTO CONSERVADOR DE FRATURA NA CINTURA ESCAPULAR (COM IMOBILIZACAO)
0303090138;TRATAMENTO CONSERVADOR DE FRATURA / LESAO LIGAMENTAR / ARRANCAMENTO OSSEO AO NIVEL DA PELVE
0303090146;TRATAMENTO CONSERVADOR DE FRATURA DE COSTELAS
0303090154;TRATAMENTO CONSERVADOR DE FRATURA DE PUNHO COM LUVA GESSADA
0303090162;TRATAMENTO CONSERVADOR DE FRATURA DE OSSO METACARPICO
0303090170;TRATAMENTO CONSERVADOR DE FRATURA DE OSSOS DA FACE
0303090189;TRATAMENTO CONSERVADOR DE FRATURA DO ESTERNO
0303090197;TRATAMENTO CONSERVADOR DE FRATURA DOS ANEIS PELVICOS
0303090200;TRATAMENTO CONSERVADOR DE FRATURA EM MEMBRO INFERIOR COM IMOBILIZACAO
0303090219;TRATAMENTO CONSERVADOR DE LESAO DA COLUNA CERVICAL COM IMOBILIZACAO
0303090227;TRATAMENTO CONSERVADOR DE FRATURA EM MEMBRO SUPERIOR COM IMOBILIZACAO
0303090235;TRATAMENTO CONSERVADOR DE LESAO DA COLUNA TORACO-LOMBO-SACRA C/ ORTESE
0303090243;TRATAMENTO CONSERVADOR DE LESAO DA COLUNA TORACO-LOMBO-SACRA S/ IMOBILIZACAO
0303090251;TRATAMENTO CONSERVADOR DE LESAO DE COLUNA TORACO-LOMBO-SACRA COM IMOBILIZACAO
0303090260;TRATAMENTO CONSERVADOR DE LESAO DE MECANISMO EXTENSOR DOS DEDOS
0303090286;TRATAMENTO CONSERVADOR DE LESAO LIGAMENTAR EM MEMBRO COM IMOBILIZACAO
0303090294;TRATAMENTO CONSERVADOR DE LUMBAGO OU DORSALGIA REFRATARIOS
0303090316;TRATAMENTO DAS POLIARTROPATIAS INFLAMATORIAS
0303100010;TRATAMENTO DE COMPLICACOES RELACIONADAS PREDOMINANTEMENTE AO PUERPERIO
0303100028;TRATAMENTO DE ECLAMPSIA
0303100036;TRATAMENTO DE EDEMA, PROTEINURIA E TRANSTORNOS HIPERTENSIVOS NA GRAVIDEZ PARTO E PUERPERIO
0303100044;TRATAMENTO DE INTERCORRENCIAS CLINICAS NA GRAVIDEZ
0303100052;TRATAMENTO DE MOLA HIDATIFORME
0303110015;TRATAMENTO DAS MALFORMACOES E DEFORMIDADES CONGENITAS DO SISTEMA OSTEOMUSCULAR
0303110023;TRATAMENTO DE ANOMALIAS CROMOSSOMICAS NAO CLASSIFICADAS EM OUTRA PARTE
0303110031;TRATAMENTO DE ESPINHA BIFIDA
0303110040;TRATAMENTO DE MALFORMACOES CONGENITAS DO APARELHO CIRCULATORIO
0303110058;TRATAMENTO DE FENDA LABIAL E/OU FENDA PALATINA
